point_id,site_id,sign_id,site_description,total_words,korean_in_hangul,korean_in_roman,english_in_hangul,english_in_roman,no_loan,type_loan,word_loan,no_loan_2,type_loan_2,words_loan_2,no_loan_3,type_loan_3,words_loan_3,kor_loan,kor_hier,kor_check,kor_size,eng_hier,eng_check,eng_size,other_hier,other_check,other_size,chinese,japanese,span,fren,arabic,viet,thai,russian
101,1163,,,3,,,,2,1,1,choice,,,,,,,,10,1,3,20,1,3,FALSE,0,,,,,,,,,
101,1164,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
101,1163,,,2,1,,,1,,,,,,,,,,,20,1,1,10,1,1,FALSE,0,,,,,,,,,
101,1163,,,5,1,,,3,1,1,choice,,,,,,,,20,1,4,10,1,3,FALSE,0,,,,,,,,,
101,1165,,chicken day,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
101,1165,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
101,1165,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
101,1165,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
101,1166,1,chiro,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
101,1166,1,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
101,1167,,foot,4,2,,,2,,,,,,,,,,,10,1,2,20,1,2,FALSE,0,,,,,,,,,
101,1168,,skin rejuve,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
101,1168,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
101,1166,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
101,1168,,,3,2,,1,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
101,1169,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
101,1170,,academy,5,4,,,1,,,,,,,,,,,20,1,2,10,1,1,FALSE,0,,,,,,,,,
101,1171,,top,3,2,,,1,,,,,,,,,,,20,1,2,10,1,2,FALSE,0,,,,,,,,,
101,1171,,,1,1,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
101,1171,,,14,14,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
101,1171,,,14,,,,14,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
101,1171,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
101,1171,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
101,1169,,chic,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
101,1170,,,3,2,,,1,,,,,,,,,,,20,1,3,10,1,3,FALSE,0,,,,,,,,,
101,1170,,,3,2,,,1,,,,,,,,,,,20,1,3,10,1,3,FALSE,0,,,,,,,,,
101,1172,,naju,7,7,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
101,1172,,,2,2,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
101,1172,,,4,4,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
101,1172,,,1,1,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
101,1173,,,10,5,,,5,,,,,,,,,,,10,1,4,20,1,4,FALSE,0,,,,,,,,,
101,1173,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
101,1174,,eye,2,,1,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
101,1174,,,8,,,,8,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
101,1174,,,4,,1,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
101,1175,,tasty grill,4,2,,,2,,,,,,,,,,,10,1,1,20,1,2,FALSE,0,,,,,,,,,
101,1175,,tasty grill,4,2,,,2,,,,,,,,,,,10,1,2,20,1,3,FALSE,0,,,,,,,,,
101,1175,,tasty grill,4,2,,,2,,,,,,,,,,,10,1,2,20,1,3,FALSE,0,,,,,,,,,
101,1175,,,5,5,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
101,1176,,secret,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
101,1176,,secret,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
101,1177,,ymca,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
101,1178,,dogs,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
102,1179,,gloria,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
102,1179,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
102,1179,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
102,1179,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
102,1179,,,6,4,,,,1,1,clinic,1,3,skinbody,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
102,1179,,,5,3,,,1,1,3,skinbody,,,,,,,,10,1,2,20,1,2,FALSE,0,,,,,,,,,
102,1179,,,15,10,,,3,2,2,"skin, body",,,,,,,,20,1,3,10,1,2,FALSE,0,,,,,,,,,
102,1180,,mr bossan,8,1,1,,4,2,1,"mister, cheese",,,,,,,,10,1,2,20,1,3,FALSE,0,,,,,,,,,
102,1180,,,4,1,1,,,2,1,"allstar, mister",,,,,,,,10,1,4,20,1,4,FALSE,0,,,,,,,,,
102,1179,,laser,2,,,,,2,1,"laser, clinic",,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
102,1180,,,4,1,,,2,1,1,mister,,,,,,,,10,1,2,20,1,3,FALSE,0,,,,,,,,,
102,1179,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
102,1181,,ez life world,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
102,1182,,feet,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
102,1183,,bro,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
102,1184,,oh,2,1,,,,,,,,,,,,,,10,1,1,FALSE,0,,20,1,1,,1,,,,,,
102,1185,,hospital,1,1,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
102,1186,,,2,1,,1,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
102,1186,,western hospital ,8,,,,4,4,1,"laser, skin, care, center",,,,,,,,20,1,4,10,1,3,FALSE,0,,,,,,,,,
102,1186,,,4,4,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
102,1186,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
102,1186,,,3,1,,,2,,,,,,,,,,,10,1,2,20,1,3,FALSE,0,,,,,,,,,
102,1187,,,5,1,,1,3,,,,,,,,,,,20,1,2,10,1,1,FALSE,0,,,,,,,,,
102,1187,,,6,,,,6,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
102,1188,,jk,2,,1,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
102,1188,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
102,1189,,beau,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
102,1190,1,janitorial,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
102,1190,1,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
102,1190,2,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
102,1190,2,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
102,1191,,life,6,2,,1,3,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
102,1191,,,8,5,,,3,,,,,,,,,,,10,1,3,20,1,3,FALSE,0,,,,,,,,,
102,1191,,,6,2,,1,3,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
102,1191,,,9,4,,,2,,,,,,,,,,,10,1,3,20,1,3,30,1,3,,,3,,,,,
102,1191,,,5,2,,1,2,,,,,,,,,,,10,1,2,20,1,3,FALSE,0,,,,,,,,,
102,1191,,,6,6,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
102,1192,,emmanuel,3,2,,1,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
102,1193,,hosptial,3,3,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
102,1192,,,3,2,,1,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
102,1192,,emmanuel,3,2,,1,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
102,1193,,hosptial,3,3,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
102,1194,,,3,3,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
102,1194,,,4,4,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
102,1194,,,4,4,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
102,1194,,,2,2,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
102,1194,,,6,6,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
102,1194,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
102,1195,,,5,,,,4,1,1,curtain,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
102,1196,,,4,4,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
102,1159,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
102,1160,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
102,1197,,trade,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
102,1156,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
102,1156,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
102,1184,,oh,2,1,,,,,,,,,,,,,,10,1,1,FALSE,0,,20,1,1,,1,,,,,,
102,1182,,,2,1,,,,1,1,massage,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
102,1179,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
102,1183,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
102,1181,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
102,1182,,,2,1,,,,1,1,massage,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
102,1182,,,2,1,,,,1,1,massage,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
102,1186,,,2,1,,1,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
103,1198,1,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
103,1198,1,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
103,1198,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
103,1199,,kliepper,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
103,1200,,jun won,4,2,,,2,,,,,,,,,,,10,1,2,20,1,2,FALSE,0,,,,,,,,,
103,1200,,,4,2,1,,1,,,,,,,,,,,10,1,2,20,1,3,FALSE,0,,,,,,,,,
103,1201,,boba bear,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
103,1202,,izayaka,3,1,1,,1,,,,,,,,,,,TRUE,1,2,TRUE,1,2,FALSE,0,,,,,,,,,
103,1203,,feng,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
103,1204,,sprint,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
103,1204,,sprint,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
103,1205,,kimbap,3,1,,1,1,,,,,,,,,,kimbap,20,1,3,10,1,2,FALSE,0,,,,,,,,,
103,1206,,j beauty,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
103,1207,,atelier,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,,FALSE,0,,,,,,,,,
103,1207,,,3,,,1,2,,,,,,,,,,,10,1,2,20,1,3,FALSE,0,,,,,,,,,
103,1208,,anko,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
103,1209,,ombu,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
103,1207,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
103,1207,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
103,1207,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
103,1210,,lease,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
103,1211,,grand open,3,1,,,2,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
103,1212,,ssaritgol,5,2,1,,2,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
103,1211,1,,1,1,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
103,1211,1,,4,4,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
103,1213,,galleria,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
103,1214,,dab,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
103,1186,,,2,1,,1,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
103,1186,,,10,10,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
103,1186,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
103,1215,,song,5,1,1,,2,,,,,,,,,,,20,1,3,10,1,1,30,1,3,1,,,,,,,
103,1216,,gaju,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
103,1217,,green,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
103,1218,,montat,3,2,,1,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
103,1219,,dalguji,4,1,1,,2,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
103,1220,1,cho mak,4,1,1,,2,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
103,1220,1,,2,2,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
103,1221,,chinese,3,1,,,2,,,,,,,,,,,20,1,3,10,1,1,FALSE,0,,,,,,,,,
103,1226,,video,2,,,,,1,2,mart,1,1,video,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
103,1226,,,6,3,,,2,1,2,drama,,,,,,,,10,1,3,20,1,3,FALSE,0,,,,,,,,,
103,1223,1,hair story,4,,,,2,2,1,"hair,  story",,,,,,,,10,1,3,20,1,3,FALSE,0,,,,,,,,,
103,1223,1,,1,1,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
103,1218,,,2,1,,1,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
103,1224,,kimbap,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
103,1222,,,4,4,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
103,1222,,,10,10,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
103,1223,,,3,1,,,2,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
103,1223,,,3,2,,,,1,2,haircut,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
103,1217,,green dry cleaner,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
103,1222,,,4,,,,2,1,2,mart,1,1,video,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
103,1223,,,5,2,,,2,1,2,haircut,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
103,1217,,,10,,,,10,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
103,1218,,,8,,,,8,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
103,1218,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
103,1218,,,2,1,,1,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
103,1227,,for lease,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
103,1228,,be care,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
103,1228,,,7,2,,,3,2,1,"skincare, hair",,,,,,,,20,1,3,10,1,3,FALSE,0,,,,,,,,,
103,1215,,,4,1,1,,2,,,,,,,,,,,10,1,1,20,1,2,FALSE,0,,,,,,,,,
103,1168,,,7,3,,,2,2,1,"botox, filler",,,,,,,,10,1,3,20,1,3,FALSE,0,,,,,,,,,
103,1168,,,2,,,1,,1,1,laser,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
103,1229,,cosmos,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
103,1230,,qandq,3,2,,1,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
103,1213,,,3,,,1,2,,,,,,,,,,,20,1,3,10,1,2,FALSE,0,,,,,,,,,
103,1214,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
103,1211,,,1,1,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
103,1211,,,3,3,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
103,1231,,,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
103,1232,,fish,3,3,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
103,1186,,,2,1,,1,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
13,1233,,halal,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
13,1233,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
13,1233,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
13,1234,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
13,1235,,angel,2,1,,,,1,1,angel,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
13,1236,,al shahed,7,,,2,1,1,1,tour,,,,,,,,30,1,2,10,1,2,20,1,2,,,,,3,,,
13,1237,,kgc,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
13,1238,,kervan,3,,,,2,,,,,,,,,,,FALSE,0,,10,1,1,20,1,2,,,,,1,,,
13,1238,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
13,1238,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
13,1238,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
13,1238,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
13,,,,2,,,,,2,1,"kebab, panini",,,,,,,,FALSE,1,,FALSE,0,,FALSE,0,,,,,,,,,
13,1239,,blackmarket,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
13,1240,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
13,1240,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
13,1240,,,2,,,,1,,,,,,,,,,,FALSE,0,,20,1,3,10,1,3,,,,,1,,,
13,1240,,,2,,,,1,,,,,,,,,,,FALSE,0,,20,1,3,10,1,3,,,,,1,,,
13,1240,,,2,,,,1,,,,,,,,,,,FALSE,0,,20,1,3,10,1,3,,,,,1,,,
13,1240,,,2,,,,1,,,,,,,,,,,FALSE,0,,20,1,2,10,1,2,,,,,1,,,
13,1240,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
13,1240,,,3,1,1,1,,,,,,,,,,,,10,1,3,20,1,3,FALSE,0,,,,,,,,,
13,1240,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
13,1240,,,3,1,1,1,,,,,,,,,,,,10,1,3,20,1,3,FALSE,0,,,,,,,,,
13,1241,,slalam,3,3,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
13,1241,,,8,3,,2,3,,,,,,,,,,,20,1,3,10,1,1,FALSE,0,,,,,,,,,
13,1241,,,2,,,,2,,,,,, ,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
13,1241,,,2,2,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
13,1241,,,3,2,,,,1,1,smartphone,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
13,1241,,,1,,,,,1,1,card,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
13,1242,,,19,,,,19,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
13,1242,,,5,,,,5,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
13,1242,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
13,1242,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
13,1242,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
13,1242,,,9,,,,9,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
13,1242,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
13,1242,,,5,,,,5,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
13,1243,,,9,,,,9,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
13,1243,,,7,,,,7,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
13,1243,,,5,,,,5,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
13,1243,,,7,,,,7,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
13,1244,,,5,5,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
13,1245,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
13,1246,,GS,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
13,1246,,,1,,1,,,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
13,1247,,al aziz,8,,,2,6,,,,,,,,,,,20,1,4,10,1,1,FALSE,0,,,,,,,,,
13,1248,,al hoor,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
13,1249,,,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
13,1250,,nets,1,1,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
13,1249,,,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
13,1248,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
13,1247,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
13,1248,,,3,,,,2,,,,,,,,,,,FALSE,0,,10,1,3,20,1,3,,,,,1,,,
13,1248,,,12,,,,12,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
13,1251,,dua,14,1,,1,12,,,,,,,,,,,20,1,2,10,1,2,FALSE,0,,,,,,,,,
13,1252,,bisma,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
13,1252,,,3,,,1,1,,,,,,,,,,,20,1,2,10,1,1,30,1,2,,,,,1,,,
13,1253,,construction,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
13,1253,,,2,,,,,2,1,"duct, stainless",,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
13,1254,,makkah,11,,2,,7,,,,,,,,,,,FALSE,0,,20,1,3,10,1,2,,,,,2,,,
13,1255,,yello,3,,,,2,,,,,,,,,,,FALSE,0,,10,1,1,20,1,3,,,,,1,,,
